,step,amount,oldbalanceOrig,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
4266,164,4020.36,0.0,0.0,0.0,0.0,0
4267,139,11521.82,0.0,0.0,0.0,0.0,0
4268,329,16555.9,0.0,0.0,0.0,0.0,0
4269,355,20757.07,61471.0,40713.93,386209.63,243223.86,0
4270,213,387126.26,10583117.86,10970244.13,1993432.42,1606306.15,0
4271,36,577249.91,0.0,0.0,1671844.29,2249094.2,0
4272,160,681488.5,433.0,681921.5,177260.32,0.0,0
4273,179,6776.8,0.0,0.0,0.0,0.0,0
4274,690,180998.71,80319.0,261317.71,789.28,0.0,0
4275,44,118600.47,10127.0,128727.47,505564.15,386963.68,0
4276,13,74665.41,333026.89,407692.3,813739.37,739073.96,0
4277,41,7402.14,289862.37,282460.23,0.0,0.0,0
4278,235,5862.73,3375.61,0.0,0.0,0.0,0
4279,135,229705.99,1489.0,231194.99,330429.29,100723.3,0
4280,158,17490.79,9124.0,0.0,1069946.88,1087437.67,0
4281,301,26286.99,6747888.46,6774175.45,1741678.47,1715391.48,0
4282,328,5687049.97,42894.0,0.0,0.0,5687049.97,0
4283,332,80520.28,0.0,0.0,165691.89,246212.17,0
4284,372,169429.07,88505.0,0.0,332339.91,501768.98,0
4285,94,8415.43,20231.0,11815.57,0.0,0.0,0
4286,154,1711.23,0.0,0.0,0.0,0.0,0
4287,41,111915.17,0.0,0.0,235400.66,570401.26,0
4288,208,172809.22,2940762.11,3113571.33,4331689.94,4158880.72,0
4289,260,117868.93,35987.0,0.0,5960836.9,6078705.83,0
4290,259,41515.62,1713377.51,1754893.13,66187.6,24671.98,0
4291,10,9658.75,20093.0,10434.25,0.0,0.0,0
4292,132,403204.78,90350.0,493554.78,0.0,0.0,0
4293,259,112.08,7067.0,6954.92,0.0,0.0,0
4294,352,213042.18,5085.0,218127.18,0.0,0.0,0
4295,331,2053.46,11124.0,9070.54,0.0,0.0,0
4296,371,10087.33,15308691.05,15318778.38,1735939.03,1725851.7,0
4297,18,42905.03,4281338.21,4324243.24,2350562.62,2251107.75,0
4298,188,140308.43,3435146.41,3575454.84,2017792.42,1877483.99,0
4299,13,5984.71,17304.0,11319.29,0.0,0.0,0
4300,476,611501.38,0.0,0.0,1193505.99,1805007.36,0
4301,398,155799.61,46872.0,202671.61,142332.61,0.0,0
4302,129,113265.58,2676.0,0.0,511785.94,369882.11,0
4303,335,25059.65,0.0,0.0,0.0,0.0,0
4304,12,180988.06,0.0,0.0,522199.83,527281.41,0
4305,353,105711.31,1133.0,0.0,217384.72,323096.03,0
4306,179,5138.19,150356.0,145217.81,0.0,0.0,0
4307,163,75315.88,100666.47,25350.6,6033294.79,6108610.67,0
4308,354,167577.3,0.0,0.0,615145.07,782722.37,0
4309,139,5232.32,66375.0,61142.68,0.0,0.0,0
4310,349,206182.6,20583.0,0.0,5757.72,211940.32,0
4311,352,3421.87,0.0,0.0,0.0,0.0,0
4312,139,208528.39,1446193.46,1654721.86,361638.3,153109.91,0
4313,565,145781.51,347801.08,493582.59,1886203.66,1740422.15,0
4314,376,830.28,0.0,0.0,0.0,0.0,0
4315,351,275319.5,208.0,0.0,0.0,275319.5,0
4316,11,56466.82,6198.0,62664.82,802867.67,746400.85,0
4317,131,143579.87,0.0,0.0,307065.35,450645.22,0
4318,379,34697.36,640.0,0.0,7527149.09,7561846.45,0
4319,398,172561.69,9798.0,182359.69,448687.2,276125.51,0
4320,236,3055.06,0.0,0.0,0.0,0.0,0
4321,137,63036.2,89693.88,26657.68,161088.53,224124.72,0
4322,39,162661.15,5169.0,167830.15,52985.0,0.0,0
4323,331,19911.34,31252.0,11340.66,0.0,0.0,0
4324,259,12561.29,2087.0,0.0,0.0,0.0,0
4325,322,14854.09,0.0,0.0,0.0,0.0,0
4326,156,17324.47,0.0,0.0,0.0,0.0,0
4327,260,216581.71,0.0,0.0,6206150.33,6422732.04,0
4328,469,12975.19,3000.0,0.0,0.0,0.0,0
4329,188,173847.64,0.0,0.0,903110.44,1076958.08,0
4330,134,169048.45,0.0,0.0,219476.54,388524.99,0
4331,403,183074.54,107290.0,290364.54,3578532.87,3395458.33,0
4332,135,76600.92,159856.0,83255.08,55424.46,132025.38,0
4333,323,34911.34,10060.0,0.0,0.0,34911.34,0
4334,227,6619.64,378.0,0.0,0.0,0.0,0
4335,514,343736.27,1026495.1,1370231.37,3113975.43,2770239.16,0
4336,10,9522.92,455.0,0.0,0.0,0.0,0
4337,133,6595.18,2084.0,0.0,0.0,0.0,0
4338,378,15729.4,0.0,0.0,0.0,0.0,0
4339,19,77099.9,55345.0,0.0,31729.0,22524.21,0
4340,404,7388.36,36715.48,29327.11,0.0,0.0,0
4341,354,120.48,68411.0,68290.52,0.0,0.0,0
4342,211,56482.0,0.0,0.0,220138.33,276620.32,0
4343,156,18194.93,225483.34,207288.41,0.0,0.0,0
4344,356,11841.55,0.0,0.0,0.0,0.0,0
4345,144,9658.55,21174.61,11516.07,0.0,0.0,0
4346,165,110695.23,181.0,0.0,39257.5,149952.73,0
4347,188,10081.96,0.0,0.0,0.0,0.0,0
4348,299,131972.02,14659.0,0.0,0.0,131972.02,0
4349,346,976740.65,97289.0,0.0,1063092.12,2039832.77,0
4350,402,6405.16,409.0,0.0,0.0,0.0,0
4351,300,204674.71,19386.0,0.0,0.0,204674.71,0
4352,141,16842.02,78641.0,61798.98,0.0,0.0,0
4353,159,60065.2,0.0,0.0,122928.83,182994.02,0
4354,156,9356.31,17011675.77,17021032.09,2436256.23,2426899.92,0
4355,405,20729.4,0.0,0.0,0.0,0.0,0
4356,281,162947.74,41324.0,0.0,569980.3,732928.04,0
4357,256,374541.44,0.0,0.0,4512074.79,4886616.24,0
4358,19,475743.79,50368.0,526111.79,998736.13,522992.35,0
4359,373,122215.7,12040.0,0.0,144873.89,267089.59,0
4360,140,26122.8,0.0,0.0,0.0,0.0,0
4361,16,3726.14,42766.0,39039.86,0.0,0.0,0
4362,162,17165.16,0.0,0.0,195111.46,212276.61,0
4363,397,1058.91,0.0,0.0,0.0,0.0,0
4364,213,166466.56,11476871.34,11643337.91,1595691.83,1429225.26,0
4365,19,133367.28,110608.0,243975.28,421524.26,447458.1,0
4366,520,2589.05,0.0,0.0,0.0,0.0,0
4367,249,21587.62,0.0,0.0,0.0,0.0,0
4368,135,200508.06,1190.0,201698.06,56757.65,0.0,0
4369,204,118600.18,344760.0,463360.18,11907974.93,11789374.76,0
4370,358,6046.19,0.0,0.0,0.0,0.0,0
4371,670,5455.56,21024.0,15568.44,0.0,0.0,0
4372,130,425077.54,0.0,0.0,1506347.43,1931424.98,0
4373,205,169636.55,11684.0,181320.55,0.0,0.0,0
4374,355,83837.91,71422.0,155259.91,0.0,0.0,0
4375,322,582403.0,0.0,0.0,3576093.96,4158496.96,0
4376,355,12535.6,0.0,0.0,0.0,0.0,0
4377,283,4887.65,0.0,0.0,0.0,0.0,0
4378,355,258075.54,3128.0,0.0,37181.68,295257.22,0
4379,139,152553.03,0.0,0.0,869582.23,1069018.35,0
4380,14,335980.02,967827.29,1303807.31,1869790.18,1993723.27,0
4381,595,16369.65,251602.0,235232.35,55376.24,71745.89,0
4382,692,46134.64,0.0,0.0,92107.62,138242.27,0
4383,370,141807.25,24815911.59,24957718.85,6609666.65,6467859.4,0
4384,227,385860.78,6075.0,0.0,1402174.18,1788034.96,0
4385,204,7094.7,5020.0,0.0,0.0,0.0,0
4386,18,673.33,49720.0,49046.67,0.0,0.0,0
4387,252,85872.62,53640.0,139512.62,0.0,0.0,0
4388,209,157610.53,58710.42,0.0,3084669.43,3242279.96,0
4389,282,154979.24,144684.0,0.0,114228.19,269207.43,0
4390,161,252924.47,0.0,0.0,289708.15,542632.62,0
4391,10,18184.19,29743.0,11558.81,0.0,0.0,0
4392,43,106499.3,2238.0,108737.3,2650969.0,2544469.7,0
4393,187,12954.84,40472.0,27517.16,0.0,0.0,0
4394,395,19024.18,90729.0,71704.82,0.0,0.0,0
4395,261,193727.48,0.0,0.0,6318870.9,6512598.38,0
4396,307,703823.47,25702.0,0.0,49873.19,753696.66,0
4397,166,845.02,81792.0,80946.98,0.0,0.0,0
4398,160,143138.2,11115.0,0.0,31251.72,174389.93,0
4399,322,84548.42,0.0,0.0,5848099.59,5826190.07,0
4400,228,57127.12,15937.0,0.0,0.0,57127.12,0
4401,376,162484.48,273137.06,110652.58,248228.83,410713.31,0
4402,94,43764.4,0.0,0.0,8710881.28,8754645.68,0
4403,187,1286723.54,0.0,0.0,3969742.09,5256465.63,0
4404,330,32083.8,0.0,0.0,0.0,0.0,0
4405,505,17317.07,130550.96,113233.88,0.0,0.0,0
4406,402,364790.9,51558.0,0.0,266336.0,631126.9,0
4407,164,394708.97,0.0,0.0,436504.59,1082912.92,0
4408,379,198568.59,357.0,0.0,5802956.25,6001524.84,0
4409,258,51285.59,493.0,51778.59,2935040.53,2883754.94,0
4410,236,15024.6,41732.0,26707.4,296235.95,311260.56,0
4411,323,15795.07,97.0,0.0,6972364.03,6988159.1,0
4412,332,21610.35,42620.6,21010.26,0.0,0.0,0
4413,141,9495.3,0.0,0.0,0.0,0.0,0
4414,304,5344.65,0.0,0.0,0.0,0.0,0
4415,186,59410.0,166149.0,106739.0,0.0,59410.0,0
4416,157,226563.08,79716.0,306279.08,805969.48,579406.4,0
4417,349,49479.3,10985.0,0.0,0.0,0.0,0
4418,686,318748.11,4015428.22,4334176.33,438816.94,120068.84,0
4419,38,165173.03,0.0,0.0,1067125.96,1232299.0,0
4420,236,21992.77,0.0,0.0,0.0,0.0,0
4421,204,228658.05,4595022.55,4823680.6,4525623.95,4296965.9,0
4422,44,95560.64,9072.0,104632.64,0.0,103118.39,0
4423,19,4181.95,307946.32,303764.36,0.0,0.0,0
4424,321,12760.16,0.0,0.0,0.0,0.0,0
4425,551,3244.25,29846.0,26601.75,0.0,0.0,0
4426,233,289647.2,0.0,0.0,374073.3,663720.5,0
4427,298,63466.09,0.0,0.0,654786.61,718252.71,0
4428,43,261844.84,7229436.47,7491281.32,281504.53,19659.68,0
4429,324,145654.47,41937.0,187591.47,517244.5,371590.03,0
4430,257,8493.08,40578.0,32084.92,0.0,0.0,0
4431,187,5038.93,0.0,0.0,0.0,0.0,0
4432,469,294690.51,4968.0,0.0,0.0,294690.51,0
4433,250,491129.92,0.0,0.0,2222578.15,2713708.07,0
4434,16,215229.98,214856.47,0.0,548340.87,763570.85,0
4435,404,154930.85,84820.0,0.0,1589842.49,1744773.34,0
4436,282,227326.03,18430.0,0.0,234196.6,461522.64,0
4437,276,20333.38,100978.0,121311.38,0.0,0.0,0
4438,252,120251.29,4051728.34,4171979.63,12811511.09,12691259.8,0
4439,426,145184.06,65043.0,0.0,0.0,145184.06,0
4440,134,19296.17,0.0,0.0,0.0,0.0,0
4441,139,304185.16,21264.0,0.0,115200.52,419385.68,0
4442,348,10917.77,0.0,0.0,0.0,0.0,0
4443,12,184100.59,9974160.25,10158260.84,15029190.3,14845089.71,0
4444,204,456718.78,877.0,0.0,603202.17,1059920.95,0
4445,592,447217.36,452504.0,5286.64,95179.8,542397.16,0
4446,304,22755.81,0.0,0.0,0.0,0.0,0
4447,301,12400.55,6057.0,0.0,0.0,0.0,0
4448,154,323277.07,0.0,0.0,1172719.97,1495997.03,0
4449,161,468223.92,6026.0,0.0,370982.0,839205.93,0
4450,185,218371.22,0.0,0.0,860198.13,1083403.91,0
4451,404,3668.45,7013.0,3344.55,0.0,0.0,0
4452,400,6502.47,41374.0,34871.53,0.0,0.0,0
4453,309,15448.95,27856.0,12407.05,167361.79,182810.74,0
4454,285,8941.37,0.0,0.0,0.0,0.0,0
4455,403,49367.61,141013.36,91645.75,0.0,0.0,0
4456,251,135978.61,323310.0,459288.61,2932200.46,2796221.84,0
4457,350,25268.85,0.0,0.0,134567.65,159836.5,0
4458,311,33734.88,162083.74,128348.85,0.0,0.0,0
4459,17,101614.61,511.0,0.0,701412.35,803026.96,0
4460,18,8711.25,13345.29,4634.04,0.0,0.0,0
4461,234,177824.17,20750.0,0.0,0.0,177824.17,0
4462,157,183919.34,0.0,0.0,381793.97,789710.87,0
4463,323,393763.32,0.0,0.0,36774670.34,37168433.66,0
4464,158,89575.58,4014626.75,4104202.33,796637.84,707062.26,0
4465,37,406.8,108978.0,108571.2,0.0,0.0,0
4466,1,349505.89,7330235.59,7679741.48,17000998.23,19169204.93,0
4467,178,246952.24,51919.0,0.0,181886.29,428838.54,0
4468,284,23598.59,649.2,0.0,0.0,0.0,0
4469,183,114910.98,10671.0,0.0,1229.0,25477113.9,0
4470,134,25853.36,0.0,0.0,0.0,0.0,0
4471,136,212727.25,112.0,0.0,319111.62,531838.86,0
4472,157,44135.36,38130.0,0.0,543833.0,587968.36,0
4473,308,112721.55,5096.0,0.0,0.0,112721.55,0
4474,346,165688.24,0.0,0.0,268859.11,434547.35,0
4475,349,322817.48,726337.44,1049154.92,4030281.17,3707463.69,0
4476,229,127902.87,436245.25,564148.12,2219122.22,2091219.35,0
4477,20,16901.94,17.0,0.0,238944.48,255846.43,0
4478,187,101859.42,3292303.42,3394162.84,463670.98,361811.56,0
4479,304,307087.37,0.0,0.0,965323.62,1272410.99,0
4480,208,177566.84,3584341.16,3761907.99,1396357.84,1218791.0,0
4481,203,5736.06,0.0,0.0,0.0,0.0,0
4482,281,10600.12,20960.0,10359.88,0.0,0.0,0
4483,474,260666.18,15682.0,0.0,65550.09,326216.27,0
4484,373,168963.34,76749.58,0.0,342797.16,511760.5,0
4485,547,19449.05,19999.0,549.95,0.0,0.0,0
4486,353,53796.26,31418.0,85214.26,8357653.35,8303857.08,0
4487,235,61783.84,61160.0,0.0,0.0,61783.84,0
4488,237,12560.14,155.0,0.0,0.0,0.0,0
4489,229,185125.01,0.0,0.0,1460005.2,1645130.21,0
4490,12,17491.26,0.0,0.0,0.0,0.0,0
4491,253,3519.69,14235.0,10715.31,0.0,0.0,0
4492,297,8139.04,24671.0,16531.96,0.0,0.0,0
4493,353,26648.48,80171.0,53522.52,0.0,0.0,0
4494,371,9618.23,51409.0,41790.77,0.0,0.0,0
4495,187,4652.24,10496.0,5843.76,134620.77,139273.01,0
4496,373,246677.25,0.0,0.0,781490.2,1028167.45,0
4497,329,381240.22,57983.0,0.0,107642.58,488882.8,0
4498,285,2586.99,7969.0,5382.01,0.0,0.0,0
4499,209,151751.73,37106.0,188857.73,0.0,0.0,0
4500,353,258842.29,0.0,0.0,351347.67,610189.96,0
4501,189,7604.15,33718.79,26114.64,0.0,0.0,0
4502,327,5000490.96,30986.0,0.0,6019567.78,11020058.75,0
4503,228,196053.85,964.0,0.0,0.0,196053.85,0
4504,142,42450.26,30224.0,72674.26,86494.95,44044.69,0
4505,132,101507.9,0.0,0.0,1602201.78,1523068.41,0
4506,328,330988.12,103147.0,0.0,3402768.85,3733756.97,0
4507,594,239618.15,60529.0,0.0,0.0,239618.15,0
4508,45,1770.55,0.0,0.0,0.0,0.0,0
4509,202,98957.5,15678.0,114635.5,107512.62,8555.12,0
4510,134,7917.87,45584.0,37666.13,0.0,0.0,0
4511,306,7324.53,513899.75,506575.21,0.0,0.0,0
4512,235,200221.52,4545006.61,4745228.13,1625470.64,1425249.12,0
4513,405,26148.54,2477457.61,2503606.15,10069502.57,10043354.03,0
4514,377,15680.13,73191.0,57510.87,0.0,0.0,0
4515,213,15381.33,31326.0,15944.67,0.0,0.0,0
4516,354,135863.36,0.0,0.0,920976.13,1056839.49,0
4517,165,2130.03,6682.0,4551.97,0.0,0.0,0
4518,522,11263.69,0.0,0.0,0.0,0.0,0
4519,227,50945.66,20426.0,0.0,0.0,0.0,0
4520,140,62918.0,157036.26,94118.25,653143.33,716061.33,0
4521,134,361085.86,0.0,0.0,624957.71,992353.04,0
4522,37,184208.68,0.0,0.0,814187.64,998396.32,0
4523,18,157453.68,2629218.33,2786672.01,1373238.49,1215784.82,0
4524,20,122742.43,0.0,0.0,13242321.34,13365063.77,0
4525,212,521520.15,10723.0,0.0,4020809.79,4542329.94,0
4526,637,410023.21,9245.0,0.0,529002.65,939025.86,0
4527,201,168471.03,1016.0,0.0,0.0,168471.03,0
4528,131,13252.72,229269.4,216016.68,0.0,0.0,0
4529,251,13663.75,0.0,0.0,0.0,0.0,0
4530,259,89908.97,0.0,0.0,3063361.17,3153270.14,0
4531,162,75239.23,38.0,0.0,0.0,75239.23,0
4532,212,5353.05,254226.0,248872.95,0.0,0.0,0
4533,280,57293.76,1127.0,58420.76,5299518.12,5242224.36,0
4534,402,215170.59,2500046.56,2715217.15,3135783.19,2920612.61,0
4535,12,126400.05,533098.52,659498.57,195556.91,69156.86,0
4536,356,234551.11,8658399.55,8892950.66,2085861.71,1851310.6,0
4537,302,65110.2,0.0,0.0,1772664.63,1837774.83,0
4538,18,21138.93,0.0,0.0,0.0,0.0,0
4539,382,36248.9,74031.0,110279.9,558826.46,522577.56,0
4540,376,19342.83,0.0,0.0,0.0,0.0,0
4541,162,1219.84,181.0,0.0,0.0,0.0,0
4542,284,1461.6,21011.0,19549.4,0.0,0.0,0
4543,332,17501.65,160570.26,143068.62,0.0,0.0,0
4544,350,598795.14,0.0,0.0,1179898.48,1778693.62,0
4545,38,34451.11,49660.0,15208.89,2296465.49,2330916.61,0
4546,355,136190.5,61046.0,0.0,211760.71,347951.21,0
4547,405,153916.05,578.0,154494.05,0.0,0.0,0
4548,375,103298.87,4097552.93,4200851.8,2552730.88,2449432.0,0
4549,285,1390.61,101321.0,99930.39,0.0,0.0,0
4550,355,8397.84,0.0,0.0,0.0,0.0,0
4551,157,7927.23,5811721.85,5819649.09,1324985.49,1317058.26,0
4552,205,232284.92,3007884.21,3240169.13,453443.59,221158.67,0
4553,308,39725.48,16506.0,56231.48,48501.28,8775.79,0
4554,16,478943.5,417721.0,0.0,0.0,478943.5,0
4555,43,159679.74,0.0,0.0,2747372.63,2907052.37,0
4556,400,224705.97,0.0,0.0,380493.3,727185.21,0
4557,378,55710.69,882.0,56592.69,391549.41,335838.72,0
4558,205,22749.43,134774.64,112025.21,0.0,0.0,0
4559,329,181074.92,12139.0,193213.92,416121.52,235046.6,0
4560,178,134610.48,5110.0,139720.48,287316.87,152706.39,0
4561,139,129155.61,133008.0,262163.61,4105410.35,3976254.74,0
4562,379,383858.28,20705.0,0.0,324253.64,708111.92,0
4563,237,21913.93,22701.0,787.07,0.0,0.0,0
4564,350,223317.69,55418.0,278735.69,8860341.89,8637024.2,0
4565,137,14009.57,3874956.68,3888966.25,214642.05,200632.48,0
4566,226,228358.36,2596022.42,2824380.78,533416.41,305058.05,0
4567,177,208830.84,3528248.49,3737079.33,347668.39,138837.54,0
4568,258,150790.31,0.0,0.0,15667035.52,15817825.82,0
4569,394,160864.3,4424071.42,4584935.72,321139.52,160275.22,0
4570,182,317517.16,50426.0,0.0,384150.35,701667.51,0
4571,374,197735.07,70119.0,0.0,89491.16,287226.24,0
4572,206,214564.81,76294.0,0.0,647053.05,861617.86,0
4573,354,118169.76,8297801.69,8415971.45,3617526.92,3499357.16,0
4574,300,448388.49,20038.0,0.0,4174928.27,4623316.76,0
4575,255,1481.42,464643.21,463161.79,0.0,0.0,0
4576,400,117310.04,3583347.36,3700657.4,1515577.28,1398267.24,0
4577,41,170958.19,8459.0,0.0,274623.49,856366.54,0
4578,179,4801.96,0.0,0.0,0.0,0.0,0
4579,253,21717.8,138818.0,117100.2,1066767.1,1088484.91,0
4580,399,145373.17,0.0,0.0,182616.55,327989.72,0
4581,346,43645.41,0.0,0.0,314620.16,358265.58,0
4582,141,7474.22,31777.7,24303.48,0.0,0.0,0
4583,227,141310.45,0.0,0.0,185061.98,326372.44,0
4584,398,305543.61,0.0,0.0,1296890.13,1602433.74,0
4585,34,632528.34,199373.0,0.0,0.0,632528.34,0
4586,306,2734.23,0.0,0.0,0.0,0.0,0
4587,7,69364.4,13917.0,0.0,2747.0,0.0,0
4588,204,180702.91,0.0,0.0,1109909.06,1384245.9,0
4589,260,4113.26,30083.0,25969.74,0.0,0.0,0
4590,308,280807.54,30176.0,0.0,0.0,280807.54,0
4591,282,78218.43,54925.0,133143.43,1445301.04,1367082.6,0
4592,182,227998.18,0.0,0.0,623557.37,851555.55,0
4593,582,9201.88,181874.0,172672.12,0.0,0.0,0
4594,396,21766.07,14515.0,0.0,0.0,0.0,0
4595,178,1961.58,0.0,0.0,0.0,0.0,0
4596,249,1820840.04,0.0,0.0,4698579.37,6519419.41,0
4597,185,182071.96,0.0,0.0,1896942.26,1862250.82,0
4598,34,576016.89,107182.0,0.0,418818.33,1350962.75,0
4599,211,193838.47,6253618.52,6447456.98,2123249.5,1929411.04,0
4600,403,56858.8,0.0,0.0,2394515.79,2451374.59,0
4601,36,169131.1,10008.0,0.0,0.0,169131.1,0
4602,253,33040.96,11806.0,0.0,0.0,0.0,0
4603,162,79951.3,0.0,0.0,4732427.16,4812378.45,0
4604,379,290293.5,2098.0,0.0,46536.44,336829.94,0
4605,399,3261.37,0.0,0.0,0.0,0.0,0
4606,156,209256.9,101888.0,0.0,264784.34,474041.25,0
4607,351,160871.21,18896544.1,19057415.31,5709115.03,5548243.82,0
4608,251,301191.83,2156532.04,2457723.87,1625291.01,1324099.19,0
4609,211,399.32,30799.0,30399.68,0.0,0.0,0
4610,202,109106.55,11663.0,0.0,58133.45,167240.0,0
4611,251,14400.78,534.0,0.0,0.0,0.0,0
4612,381,197598.3,12533195.32,12730793.61,219586.77,21988.48,0
4613,402,377555.32,45367.0,0.0,414234.21,791789.52,0
4614,35,305203.58,0.0,0.0,399886.59,1161513.51,0
4615,487,6812.62,9583.0,2770.38,0.0,0.0,0
4616,401,162320.91,0.0,0.0,954809.61,1117130.53,0
4617,35,373413.87,3785902.34,4159316.21,2984485.61,2561627.23,0
4618,159,318341.68,718447.05,400105.37,1095711.25,1414052.93,0
4619,323,215563.03,0.0,0.0,16236935.19,17624850.36,0
4620,298,422232.77,3929079.32,4351312.09,437957.48,15724.71,0
4621,548,5121.62,0.0,0.0,0.0,0.0,0
4622,369,280291.18,3752885.54,4033176.72,1793484.78,1513193.6,0
4623,310,82120.91,6121978.39,6204099.3,8636241.15,8554120.24,0
4624,377,5060.96,0.0,0.0,0.0,0.0,0
4625,251,6464.6,320331.0,313866.4,0.0,0.0,0
4626,331,167435.47,0.0,0.0,325376.29,494777.75,0
4627,153,18997.4,0.0,0.0,0.0,0.0,0
4628,306,219736.5,586515.0,366778.5,0.0,219736.5,0
4629,232,5630.04,441613.25,435983.22,0.0,0.0,0
4630,236,318958.63,120023.0,438981.63,708183.55,389224.92,0
4631,522,47639.76,7849.02,0.0,0.0,0.0,0
4632,254,387447.82,0.0,0.0,509544.08,896991.9,0
4633,215,95446.35,7271106.74,7366553.09,199868.65,104422.3,0
4634,236,3714.06,10070.0,6355.94,0.0,0.0,0
4635,13,2485.21,0.0,0.0,0.0,0.0,0
4636,550,66819.47,14932.0,0.0,1686303.5,1753122.97,0
4637,478,482897.48,0.0,0.0,1697384.85,2180282.33,0
4638,188,50390.38,127561.0,177951.38,5614710.27,5564319.89,0
4639,378,19595.43,0.0,0.0,60948.78,80544.21,0
4640,34,17693.03,47213.0,64906.03,0.0,0.0,0
4641,10,4877.44,0.0,0.0,0.0,0.0,0
4642,155,73358.41,3437890.8,3511249.21,166985.54,93627.12,0
4643,40,79154.7,1051.0,0.0,212840.0,291994.7,0
4644,590,42686.35,70314.0,27627.65,0.0,42686.35,0
4645,252,1672.14,398496.24,396824.1,0.0,0.0,0
4646,377,72815.23,0.0,0.0,622808.16,695623.39,0
4647,187,71727.9,642421.34,570693.45,3822966.34,3894694.24,0
4648,322,261079.26,0.0,0.0,556301.26,817380.52,0
4649,302,19525.59,148.0,0.0,0.0,0.0,0
4650,683,153151.29,0.0,0.0,1431177.46,1584328.75,0
4651,20,78020.18,3652257.4,3730277.58,102290.71,24270.53,0
4652,332,88219.65,0.0,0.0,1868650.5,1956870.15,0
4653,155,49321.26,0.0,0.0,0.0,0.0,0
4654,205,62252.13,9950.0,72202.13,0.0,0.0,0
4655,135,27232.59,30941.0,3708.41,0.0,0.0,0
4656,332,16099.56,0.0,0.0,0.0,0.0,0
4657,370,196356.47,2574298.08,2770654.55,450174.35,253817.88,0
4658,401,175153.35,87463.0,0.0,0.0,175153.35,0
4659,162,25137.55,0.0,0.0,145278.52,170416.07,0
4660,278,158716.56,0.0,0.0,1257238.67,1865468.06,0
4661,351,17840.52,1320.0,0.0,172088.43,189928.94,0
4662,180,157077.76,0.0,0.0,291957.85,449035.6,0
4663,187,181932.29,0.0,0.0,205242.36,387174.64,0
4664,209,287273.53,3251373.01,3538646.54,935979.89,648706.36,0
4665,181,202810.07,29759.0,0.0,58014.41,260824.48,0
4666,285,7583.67,105739.0,98155.33,0.0,0.0,0
4667,12,25130.19,55855.0,30724.81,0.0,0.0,0
4668,352,105457.77,0.0,0.0,541345.55,560337.55,0
4669,252,71024.64,51344.0,0.0,199173.08,270197.72,0
4670,131,85346.8,59782.0,0.0,0.0,85346.8,0
4671,41,84003.23,739.0,0.0,18773.24,102776.47,0
4672,132,246511.88,2859008.69,3105520.57,286900.89,40389.01,0
4673,369,252492.53,29849.0,282341.53,323982.77,71490.24,0
4674,420,8992.08,0.0,0.0,0.0,0.0,0
4675,329,57630.08,33508.0,91138.08,67141.96,9511.89,0
4676,182,76928.81,10876.0,87804.81,0.0,0.0,0
4677,39,133646.36,110547.0,0.0,2282485.47,2416131.83,0
4678,332,8319.49,103257.0,94937.51,0.0,0.0,0
4679,359,72637.9,20151.0,92788.9,2098154.2,2025516.3,0
4680,275,165546.97,60752.0,0.0,0.0,165546.97,0
4681,278,80923.38,26921.0,0.0,0.0,80923.38,0
4682,378,15477.69,4706.0,0.0,0.0,0.0,0
4683,163,150019.03,0.0,0.0,241975.5,391994.53,0
4684,250,341831.48,6423.0,0.0,1078810.87,1420642.35,0
4685,308,26099.21,18280.74,0.0,0.0,0.0,0
4686,376,125016.13,0.0,0.0,291297.0,384192.69,0
4687,356,467888.32,1470.0,0.0,1056733.33,1524621.65,0
4688,15,54850.56,3571690.04,3626540.6,3008873.3,2954022.74,0
4689,35,10161.36,0.0,0.0,0.0,0.0,0
4690,11,260521.85,10857.0,0.0,153705.35,414227.2,0
4691,398,66551.3,888895.72,955447.02,2705866.93,2639315.63,0
4692,571,10359.72,78507.0,68147.28,0.0,0.0,0
4693,334,20824.0,353680.0,332856.0,0.0,0.0,0
4694,15,724.85,0.0,0.0,0.0,0.0,0
4695,138,301540.53,0.0,301540.53,32563.17,0.0,0
4696,159,1154011.3,51764.0,0.0,0.0,1154011.3,0
4697,234,9374.95,0.0,0.0,0.0,0.0,0
4698,300,288882.56,21456.0,0.0,1669495.2,1958377.76,0
4699,13,223355.3,697840.18,474484.88,1627610.31,1850965.61,0
4700,393,95989.47,97371.0,1381.53,4787870.5,4883859.98,0
4701,37,237667.33,657695.0,895362.33,149419.09,0.0,0
4702,45,123661.92,117095.0,0.0,1566320.64,1689982.56,0
4703,309,247111.8,30675.0,277786.8,7392023.23,7144911.43,0
4704,275,84637.82,0.0,0.0,3615471.98,3700109.8,0
4705,422,262664.2,22061.0,0.0,0.0,262664.2,0
4706,259,101888.22,0.0,0.0,1570352.07,1672240.29,0
4707,158,52842.0,3888442.02,3941284.03,1456476.15,1549492.35,0
4708,422,145518.2,1244541.77,1390059.96,148581.9,3063.7,0
4709,44,48470.34,106104.0,57633.66,287095.62,335565.96,0
4710,374,23629.12,78278.0,54648.88,0.0,0.0,0
4711,13,337315.82,28195.0,0.0,229203.52,566519.34,0
4712,17,141697.43,33302.0,0.0,219590.67,583449.72,0
4713,261,12758.47,0.0,0.0,0.0,0.0,0
4714,402,239789.69,39855.0,0.0,0.0,239789.69,0
